,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
829056,53,1300,5,977983335,M,25,0,96931,My Life as a Dog (Mitt liv som hund) (1985),Drama,False
948228,1941,2645,3,974850476,M,35,17,94550,Dracula (1958),Horror,False
257685,1836,1554,3,974828641,M,25,0,10016,"Pillow Book, The (1995)",Drama|Romance,False
240017,1617,2700,5,974731847,M,25,12,44060,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
706262,5845,3273,3,957799294,F,25,3,79411,Scream 3 (2000),Horror|Mystery|Thriller,False
849266,765,3697,3,975450969,M,25,17,74467,Predator 2 (1990),Action|Sci-Fi|Thriller,False
756794,1465,2301,4,974764743,M,50,16,93003,History of the World: Part I (1981),Comedy,False
585403,1606,3269,3,974730848,F,35,3,55405,Forever Young (1992),Adventure|Romance|Sci-Fi,False
768596,5048,2146,3,962496443,F,35,7,30350,St. Elmo's Fire (1985),Drama|Romance,False
904290,1974,3794,4,974687574,M,35,17,12159,Chuck & Buck (2000),Comedy|Drama,False
758856,5567,2915,4,959349063,M,50,3,78704,Risky Business (1983),Comedy,False
689150,1366,1258,4,974769824,M,1,10,89509,"Shining, The (1980)",Horror,False
336164,424,2017,4,976546879,M,25,17,55112,Babes in Toyland (1961),Children's|Fantasy|Musical,False
621056,1958,2713,2,974927855,F,25,1,17055,Lake Placid (1999),Horror|Thriller,False
666770,3159,2248,5,968884103,F,25,15,15213,Say Anything... (1989),Comedy|Drama|Romance,False
665430,3518,1876,3,966958789,F,18,7,11215,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
860621,2868,2986,3,972527228,M,35,12,94025,Robocop 2 (1990),Action|Crime|Sci-Fi,False
156359,3329,1090,5,967865310,M,50,18,72601,Platoon (1986),Drama|War,False
204738,4130,1304,5,965351860,M,35,6,48439,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
76672,1605,3578,4,974730936,F,18,0,28270,Gladiator (2000),Action|Drama,False
925230,1303,1904,4,974962179,M,25,19,94111,Henry Fool (1997),Comedy|Drama,False
339779,2909,266,4,1009393114,M,25,7,43228,Legends of the Fall (1994),Drama|Romance|War|Western,False
932655,3217,2971,3,968455834,F,35,0,92630,All That Jazz (1979),Musical,False
564689,5785,2598,3,958148815,F,25,7,60607,Pushing Tin (1999),Comedy,False
627061,5278,2553,4,963265073,F,25,7,55122,Village of the Damned (1960),Horror|Sci-Fi|Thriller,False
425340,5852,1252,5,957754683,F,25,1,94044,Chinatown (1974),Film-Noir|Mystery|Thriller,False
827290,2638,1061,3,973573430,M,25,14,06405,Sleepers (1996),Crime|Drama,False
17033,878,2791,5,975263400,M,18,2,01720,Airplane! (1980),Comedy,False
282862,5508,2599,5,959723739,M,25,20,94519,Election (1999),Comedy,False
49792,284,1028,3,976572813,M,25,12,91910,Mary Poppins (1964),Children's|Comedy|Musical,False
807809,5954,1281,5,957128750,M,45,11,70802,"Great Dictator, The (1940)",Comedy,False
18136,4682,2791,4,965532191,M,25,7,05346,Airplane! (1980),Comedy,False
151760,4771,235,4,963115164,F,25,4,04101,Ed Wood (1994),Comedy|Drama,False
471473,5593,1371,5,959226695,M,50,16,90210,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
496729,3248,1032,3,968303539,F,25,7,94115,Alice in Wonderland (1951),Animation|Children's|Musical,False
589941,524,2694,1,976172426,M,18,0,91320,Big Daddy (1999),Comedy,False
594979,3690,3005,2,966310587,M,18,0,63116,"Bone Collector, The (1999)",Thriller,False
646202,651,2455,2,975705050,M,35,7,20895,"Fly, The (1986)",Horror|Sci-Fi,False
826849,5015,2941,4,962592532,M,35,6,92672,South Pacific (1958),Musical|Romance|War,False
825814,1904,2867,2,974760417,M,18,1,30115,Fright Night (1985),Comedy|Horror,False
337206,3514,1296,3,966972228,M,18,12,30318,"Room with a View, A (1986)",Drama|Romance,False
605734,2076,2840,1,974659833,M,18,4,13165,Stigmata (1999),Thriller,False
702116,5099,2004,3,962368216,M,18,0,02780,Gremlins 2: The New Batch (1990),Comedy|Horror,False
887535,1448,1342,3,976556029,F,25,3,17522,Candyman (1992),Horror,False
183700,1585,1641,5,974736843,M,56,20,92315,"Full Monty, The (1997)",Comedy,False
728123,2832,1222,4,978994619,M,25,17,20036,Full Metal Jacket (1987),Action|Drama|War,False
920293,2777,79,3,973052109,M,18,4,95326,"Juror, The (1996)",Drama|Thriller,False
33022,2223,745,4,975261080,M,25,2,60123,"Close Shave, A (1995)",Animation|Comedy|Thriller,False
386809,1865,2329,5,1003800139,F,18,1,94606,American History X (1998),Drama,False
335696,4008,3753,4,965545991,M,18,1,92802,"Patriot, The (2000)",Action|Drama|War,False
685832,3745,2042,4,966141777,F,25,9,49442,D2: The Mighty Ducks (1994),Children's|Comedy,False
583700,3768,3745,2,1000105367,M,25,4,86314,Titan A.E. (2000),Adventure|Animation|Sci-Fi,False
244688,3841,1617,5,965996733,M,45,18,26101,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
557929,1207,663,3,974845882,M,50,0,43617,Kids in the Hall: Brain Candy (1996),Comedy,False
299135,4167,913,3,965335241,M,25,20,22032,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
220289,3656,1387,4,966448683,F,45,5,34610,Jaws (1975),Action|Horror,False
816630,4808,2565,4,962955061,M,35,0,96707-1321,"King and I, The (1956)",Musical,False
383365,2230,2688,3,974599230,F,45,1,60302,"General's Daughter, The (1999)",Drama|Thriller,False
530585,4277,1215,4,965292638,M,35,16,98133,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
943963,1266,3580,3,974863551,M,25,4,18104,Up at the Villa (2000),Drama,False
902513,3012,2038,1,998071954,M,25,12,78660,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,False
662132,5762,2085,4,958220392,F,35,6,55125,101 Dalmatians (1961),Animation|Children's,False
326729,5039,3717,1,962511971,F,35,4,97068,Gone in 60 Seconds (2000),Action|Crime,False
136141,539,593,3,976128089,M,25,2,55103,"Silence of the Lambs, The (1991)",Drama|Thriller,False
514877,4258,2005,3,965413126,M,25,17,19711,"Goonies, The (1985)",Adventure|Children's|Fantasy,False
29222,955,1097,4,975132581,F,50,7,94941,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
52611,801,2028,4,975400289,F,25,20,95776,Saving Private Ryan (1998),Action|Drama|War,False
666635,2185,2248,4,975363032,M,45,17,27502,Say Anything... (1989),Comedy|Drama|Romance,False
359447,3690,2702,3,966310803,M,18,0,63116,Summer of Sam (1999),Drama,False
864657,3778,140,2,966048108,M,25,0,61832,Up Close and Personal (1996),Drama|Romance,False
440138,2683,592,3,979964340,M,35,7,60188,Batman (1989),Action|Adventure|Crime|Drama,False
803003,4090,2363,1,965426222,M,56,6,77379,Godzilla (Gojira) (1954),Action|Sci-Fi,False
419173,531,3270,4,978971034,F,18,14,22206,"Cutting Edge, The (1992)",Drama,False
742805,5749,3556,5,962842508,M,25,2,94117,"Virgin Suicides, The (1999)",Comedy|Drama,False
704292,791,1219,5,980968415,M,35,7,27511,Psycho (1960),Horror|Thriller,False
646621,2625,2455,3,973632849,M,35,7,61910,"Fly, The (1986)",Horror|Sci-Fi,False
586209,2212,3354,2,974601793,M,18,4,80521,Mission to Mars (2000),Sci-Fi,False
275909,1962,176,1,974689093,F,18,1,60914,Living in Oblivion (1995),Comedy,False
586530,5387,3354,3,973629541,F,25,1,45056,Mission to Mars (2000),Sci-Fi,False
972190,2164,479,4,974613727,M,35,0,95826,Judgment Night (1993),Action,False
600713,331,1883,4,976848938,M,25,7,55902,Bulworth (1998),Comedy,False
550647,4754,1091,5,963185406,F,18,0,91107,Weekend at Bernie's (1989),Comedy,False
412161,1908,1584,5,974698500,M,56,13,95129,Contact (1997),Drama|Sci-Fi,False
431956,2934,2496,4,971487343,F,35,20,91324,Blast from the Past (1999),Comedy|Romance,False
569832,4345,1498,2,966268400,F,25,14,44304,Inventing the Abbotts (1997),Drama|Romance,False
20506,1451,2797,5,974764567,M,35,20,90012,Big (1988),Comedy|Fantasy,False
234297,5448,506,2,960087138,M,45,19,60626,Orlando (1993),Drama,False
420864,4448,3359,3,966274502,M,25,14,06880,Breaking Away (1979),Drama,False
523513,11,3174,2,978903658,F,25,1,04093,Man on the Moon (1999),Comedy|Drama,False
573382,4277,3362,5,967112111,M,35,16,98133,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
958425,5916,306,2,957320467,M,50,20,48230,Three Colors: Red (1994),Drama,False
116500,5475,3699,5,960835753,M,25,4,94110,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
577927,2137,2641,4,974640343,F,1,10,00681,Superman II (1980),Action|Adventure|Sci-Fi,False
680615,3044,86,4,970210210,M,35,16,77301,White Squall (1996),Adventure|Drama,False
289599,1579,1729,2,980461479,M,25,0,60201,Jackie Brown (1997),Crime|Drama,False
528196,5138,2011,2,962061832,M,25,17,35205,Back to the Future Part II (1989),Comedy|Sci-Fi,False
493552,588,2407,4,975943985,F,25,11,23220,Cocoon (1985),Comedy|Sci-Fi,False
282337,3240,2599,4,968349771,M,18,4,55403,Election (1999),Comedy,False
530368,3067,1215,1,996605000,F,25,0,02148,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
907565,1137,3201,3,974876703,M,18,4,13165,Five Easy Pieces (1970),Drama,False
51278,5556,1029,4,959443477,M,45,6,92103,Dumbo (1941),Animation|Children's|Musical,False
65142,3201,2268,4,968626019,M,45,7,35216,"Few Good Men, A (1992)",Crime|Drama,False
466589,4507,2096,4,964982838,M,18,4,61820,Sleeping Beauty (1959),Animation|Children's|Musical,False
856948,2212,3555,4,974602165,M,18,4,80521,U-571 (2000),Action|Thriller,False
908553,416,3185,3,976286342,M,45,14,55076,Snow Falling on Cedars (1999),Drama,False
389869,2225,1027,3,1010696630,M,25,5,96815,Robin Hood: Prince of Thieves (1991),Drama,False
751641,5684,125,4,958612168,M,18,16,94110,Flirting With Disaster (1996),Comedy,False
429182,1687,586,5,974713667,M,25,3,85013,Home Alone (1990),Children's|Comedy,False
927117,4837,1858,1,962895774,M,25,5,46254,Mr. Nice Guy (1997),Action|Comedy,False
545568,1040,1230,5,974981291,M,25,11,76309,Annie Hall (1977),Comedy|Romance,False
720843,1424,799,4,974759287,M,35,0,28209,"Frighteners, The (1996)",Comedy|Horror,False
34235,3313,3186,3,970706204,M,35,20,90292,"Girl, Interrupted (1999)",Drama,False
329276,3096,3072,5,969642429,F,45,3,38028,Moonstruck (1987),Comedy,False
806966,2457,2065,3,974179436,M,25,0,60656,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,False
418947,5329,1307,5,961011222,F,25,5,91773,When Harry Met Sally... (1989),Comedy|Romance,False
465660,411,1292,3,978451807,F,45,1,43214,Being There (1979),Comedy,False
503553,3436,3593,4,1004146253,M,35,0,98503,Battlefield Earth (2000),Action|Sci-Fi,False
890956,5964,1483,5,956999822,M,18,5,97202,Crash (1996),Drama|Thriller,False
778447,583,2262,4,975959074,F,25,0,48067,About Last Night... (1986),Comedy|Drama|Romance,False
873605,853,2050,4,975348340,M,25,17,55447,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,False
631401,3760,2660,5,966097131,M,50,0,55128,"Thing From Another World, The (1951)",Sci-Fi,False
280693,1712,3100,5,980389184,M,25,0,73003,"River Runs Through It, A (1992)",Drama,False
679633,3780,546,2,966032827,M,1,0,46979,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,False
488200,5350,3704,2,960660986,M,18,5,55344,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
389377,1281,1678,5,974793850,M,25,19,97209,"Joy Luck Club, The (1993)",Drama,False
667453,22,1882,1,978155040,M,18,15,53706,Godzilla (1998),Action|Sci-Fi,False
146410,5890,2396,3,957470054,M,35,20,77008,Shakespeare in Love (1998),Comedy|Romance,False
814577,5619,1680,5,959119100,F,18,4,22310,Sliding Doors (1998),Drama|Romance,False
351427,1609,474,3,974746434,F,35,9,06830,In the Line of Fire (1993),Action|Thriller,False
520821,2110,2948,3,974650043,M,50,11,46802,From Russia with Love (1963),Action,False
692643,1842,2574,2,996465082,M,18,4,53190,"Out-of-Towners, The (1999)",Comedy,False
314348,4786,1747,3,963001392,M,45,6,22630,Wag the Dog (1997),Comedy|Drama,False
143925,4915,1917,2,962680354,M,25,12,91423,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
958762,2674,3819,5,973413583,M,25,4,94110,Tampopo (1986),Comedy,False
767998,5249,236,3,961603044,F,45,14,75006,French Kiss (1995),Comedy|Romance,False
475052,3999,1375,3,965574314,M,35,17,30701,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
865939,5053,1914,4,987896182,M,25,4,84111,Smoke Signals (1998),Comedy|Drama,False
813769,4637,3159,3,964031046,F,35,9,48302,Fantasia 2000 (1999),Animation|Children's|Musical,False
752095,4317,1306,5,965253663,F,35,14,60202,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,False
452685,5161,2080,3,961910997,M,25,4,30052,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,False
56701,5561,3114,5,959374294,F,25,3,74075,Toy Story 2 (1999),Animation|Children's|Comedy,False
509234,3281,2000,5,968167264,M,25,17,79705,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
903905,4591,2788,3,964305224,M,25,15,02143,And Now for Something Completely Different (1971),Comedy,False
586387,3768,3354,3,970204225,M,25,4,86314,Mission to Mars (2000),Sci-Fi,False
865056,1096,2491,2,974935107,M,1,10,80439,Simply Irresistible (1999),Comedy|Romance,False
1000077,3367,791,3,970080151,M,50,16,10025,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,False
714967,1943,185,3,975737429,M,18,4,91501,"Net, The (1995)",Sci-Fi|Thriller,False
297201,2323,1089,4,974487514,M,35,3,13088,Reservoir Dogs (1992),Crime|Thriller,False
548773,377,1234,4,976303256,M,25,17,55418,"Sting, The (1973)",Comedy|Crime,False
617305,3067,2391,5,969996025,F,25,0,02148,"Simple Plan, A (1998)",Crime|Thriller,False
175648,658,1968,5,975691602,F,25,0,10021,"Breakfast Club, The (1985)",Comedy|Drama,False
916225,2041,3317,5,988579840,F,25,20,24015,Wonder Boys (2000),Comedy|Drama,False
684403,1183,1094,5,974853504,M,35,19,94598,"Crying Game, The (1992)",Drama|Romance|War,False
198664,1358,1261,3,974770910,M,35,17,49508,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
696057,2047,785,4,974663938,M,1,10,06437,Kingpin (1996),Comedy,False
700377,5371,1994,4,960481964,M,25,11,55408,Poltergeist (1982),Horror|Thriller,False
35303,1451,588,4,974769101,M,35,20,90012,Aladdin (1992),Animation|Children's|Comedy|Musical,False
979574,4227,1626,1,965662337,M,25,19,11414-2520,Fire Down Below (1997),Action|Drama|Thriller,False
900303,3562,2793,3,966793784,F,25,6,32812,"American Werewolf in Paris, An (1997)",Comedy|Horror,False
254352,1389,377,5,974781134,M,25,17,19801,Speed (1994),Action|Romance|Thriller,False
318201,4021,32,3,965520105,M,50,20,95236,Twelve Monkeys (1995),Drama|Sci-Fi,False
23639,922,1270,4,975209613,M,56,16,48009,Back to the Future (1985),Comedy|Sci-Fi,False
947927,1680,2525,3,974709245,M,25,20,95380,Alligator (1980),Action|Horror|Sci-Fi,False
680031,3940,2450,5,965698967,M,35,20,32708,Howard the Duck (1986),Adventure|Children's|Sci-Fi,False
784202,1164,381,5,1021670768,F,25,19,90020,When a Man Loves a Woman (1994),Drama,False
107093,136,2858,3,977421260,M,18,2,21202,American Beauty (1999),Comedy|Drama,False
759304,5353,372,3,960617596,M,25,6,77030,Reality Bites (1994),Comedy|Drama,False
229978,4942,39,3,962644680,M,45,12,40515,Clueless (1995),Comedy|Romance,False
172361,520,2006,5,976199338,F,35,20,55104,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
770688,78,3614,3,978571281,F,45,1,98029,Honeymoon in Vegas (1992),Comedy|Romance,False
630322,955,247,4,975209633,F,50,7,94941,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
604963,2774,1396,3,973063915,M,25,1,92103,Sneakers (1992),Crime|Drama|Sci-Fi,False
905777,3724,2184,3,966226634,M,35,6,77083,"Trouble with Harry, The (1955)",Mystery|Thriller,False
726488,329,3258,2,977871102,M,35,7,02115,Death Becomes Her (1992),Comedy,False
783638,4964,1556,1,962659954,M,35,0,94110,Speed 2: Cruise Control (1997),Action|Romance|Thriller,False
491442,5367,1023,3,960501223,M,18,4,55344,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,False
698869,2996,3082,2,972413907,M,18,0,63011,"World Is Not Enough, The (1999)",Action|Thriller,False
577742,1101,2641,1,980367896,M,35,1,06417,Superman II (1980),Action|Adventure|Sci-Fi,False
526301,2854,2375,2,972535829,F,18,4,64151,"Money Pit, The (1986)",Comedy,False
98334,5501,110,4,959797652,M,25,2,33334,Braveheart (1995),Action|Drama|War,False
210499,5361,2115,3,960527514,F,50,16,92026,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
439237,4535,2640,3,964722166,M,18,19,17517,Superman (1978),Action|Adventure|Sci-Fi,False
864501,5452,1821,4,959934906,M,35,6,10011,"Object of My Affection, The (1998)",Comedy|Romance,False
85184,1941,292,4,974948744,M,35,17,94550,Outbreak (1995),Action|Drama|Thriller,False
46921,352,260,5,976324979,M,18,4,60115,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
155481,4089,165,4,965456190,M,25,7,79416,Die Hard: With a Vengeance (1995),Action|Thriller,False
166247,5717,3418,4,958744177,M,25,0,03766,Thelma & Louise (1991),Action|Drama,False
706400,1626,1694,3,974723292,M,18,4,10010,"Apostle, The (1997)",Drama,False
296868,696,1089,4,975560451,M,25,12,94114,Reservoir Dogs (1992),Crime|Thriller,False
427361,343,1831,4,988597018,F,35,3,55127,Lost in Space (1998),Action|Sci-Fi|Thriller,False
674681,1958,2421,4,974984159,F,25,1,17055,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,False
758418,2541,2915,3,974045126,F,35,5,49424,Risky Business (1983),Comedy,False
548836,737,1234,3,1037423420,M,1,19,53711,"Sting, The (1973)",Comedy|Crime,False
301329,3675,1732,5,966362891,M,35,7,06680,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,False
222810,3892,1201,5,965798542,M,25,20,91505,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
902062,482,3918,3,976217164,M,25,14,55305,Hellbound: Hellraiser II (1988),Horror,False
678234,1356,2953,3,974772504,F,18,4,91706,Home Alone 2: Lost in New York (1992),Children's|Comedy,False
466076,4666,1292,5,964809562,M,35,1,53704,Being There (1979),Comedy,False
780234,2102,2779,2,974653674,M,25,11,48825,Heaven Can Wait (1978),Comedy,False
16155,1699,1035,5,974710469,F,25,19,98102,"Sound of Music, The (1965)",Musical,False
630395,1551,247,4,1013200942,M,25,11,20008,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
2897,59,3408,4,1041962692,F,50,1,55413,Erin Brockovich (2000),Drama,False
222648,2826,1201,3,972601395,M,35,12,10011,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
109768,4761,2858,5,963100177,M,18,15,21042,American Beauty (1999),Comedy|Drama,False
88764,3368,1259,4,968793435,M,25,14,55435,Stand by Me (1986),Adventure|Comedy|Drama,False
967437,2967,759,3,971150164,M,25,0,94110,Maya Lin: A Strong Clear Vision (1994),Documentary,False
689142,1329,1258,4,977176433,M,18,14,60194,"Shining, The (1980)",Horror,False
680293,1968,475,2,974692269,M,25,11,85258,In the Name of the Father (1993),Drama,False
930329,5755,700,3,958281189,F,35,2,78744,Angus (1995),Comedy,False
208870,839,2871,5,975360988,M,25,0,98103,Deliverance (1972),Adventure|Thriller,False
936023,1605,438,3,975382657,F,18,0,28270,"Cowboy Way, The (1994)",Action|Comedy,False
8869,5667,1287,3,958767005,M,35,7,10009,Ben-Hur (1959),Action|Adventure|Drama,False
715891,881,833,3,975263547,M,18,14,76401,High School High (1996),Comedy,False
495940,5394,1031,3,1020644888,M,18,0,60618,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,False
613807,3526,2961,3,967618526,M,35,2,62263-3004,"Story of Us, The (1999)",Comedy|Drama,False
740803,3892,3044,4,969755084,M,25,20,91505,Dead Again (1991),Mystery|Romance|Thriller,False
